,Latitude,Longitude,Depth,Magnitude,Distance,Days-till-eruption
4235,19.368,-155.4332,9.45,1.38,16.4274,0.16153032407407406
4236,19.368,-155.4332,9.45,1.38,16.4274,0.16153032407407406
4237,19.3215,-155.1958,5.44,2.1,14.6267,0.030920370370370372
4238,19.3215,-155.1958,5.44,2.1,14.6267,0.030920370370370372
4239,19.3235,-155.1417,5.23,1.9,18.7046,0.0
4240,19.3235,-155.1417,5.23,1.9,18.7046,0.0
4241,19.3748,-155.4197,7.69,1.24,14.8355,0.0
4242,19.3748,-155.4197,7.69,1.24,14.8355,0.0
4243,19.3333,-155.1905,5.71,1.74,14.0558,0.0
4244,19.3333,-155.1905,5.71,1.74,14.0558,0.0
4245,19.3693,-155.4315,10.79,3.16,16.2092,0.0
4246,19.3693,-155.4315,10.79,3.16,16.2092,0.0
4247,19.3613,-155.0773,8.55,2.65,22.975,0.0
4248,19.3613,-155.0773,8.55,2.65,22.975,0.0
4249,19.3288,-155.22,8.1,2.07,12.43,0.0
4250,19.3288,-155.22,8.1,2.07,12.43,0.0
4251,19.340999999999998,-155.1585,6.75,1.9,16.1498,0.0
4252,19.340999999999998,-155.1585,6.75,1.9,16.1498,0.0
4253,19.3143,-155.2535,9.62,2.65,12.374,0.0
4254,19.3143,-155.2535,9.62,2.65,12.374,0.0
4255,19.4295,-155.4648,8.18,2.88,18.6687,0.0
4256,19.4295,-155.4648,8.18,2.88,18.6687,0.0
4257,19.2925,-155.4945,6.59,1.36,26.0389,0.0
4258,19.2925,-155.4945,6.59,1.36,26.0389,0.0
4259,19.3392,-155.2232,7.92,2.6,11.2925,0.0
4260,19.3392,-155.2232,7.92,2.6,11.2925,0.0
4261,19.3272,-155.1267,8.74,2.97,19.7875,0.0
4262,19.3272,-155.1267,8.74,2.97,19.7875,0.0
4263,19.3523,-155.05100000000002,6.28,1.58,25.9062,0.0
4264,19.3523,-155.05100000000002,6.28,1.58,25.9062,0.0
4265,19.3463,-155.1068,6.83,2.71,20.6464,27.396116203703702
4266,19.3463,-155.1068,6.83,2.71,20.6464,27.396116203703702
4267,19.5357,-155.2357,25.04,2.62,13.8417,27.32493113425926
4268,19.5357,-155.2357,25.04,2.62,13.8417,27.32493113425926
4269,19.3238,-155.1938,8.37,3.52,14.574000000000002,26.901679282407404
4270,19.3238,-155.1938,8.37,3.52,14.574000000000002,26.901679282407404
4271,19.3643,-155.0342,4.85,1.84,27.2548,26.50226412037037
4272,19.3643,-155.0342,4.85,1.84,27.2548,26.50226412037037
4273,19.3398,-155.1092,7.73,1.83,20.7211,26.33579548611111
4274,19.3398,-155.1092,7.73,1.83,20.7211,26.33579548611111
4275,19.3283,-155.1853,7.2,1.8,14.8345,26.085160995370373
4276,19.3283,-155.1853,7.2,1.8,14.8345,26.085160995370373
4277,19.3235,-155.1928,6.94,1.23,14.6693,24.71056493055556
4278,19.3235,-155.1928,6.94,1.23,14.6693,24.71056493055556
4279,19.3665,-155.47299999999998,10.46,1.09,20.428,24.501918402777775
4280,19.3665,-155.47299999999998,10.46,1.09,20.428,24.501918402777775
4281,19.3507,-155.1813,7.59,2.56,13.5658,24.404379745370374
4282,19.3507,-155.1813,7.59,2.56,13.5658,24.404379745370374
4283,19.3737,-155.469,11.93,0.85,19.7998,24.271079745370372
4284,19.3737,-155.469,11.93,0.85,19.7998,24.271079745370372
4285,19.325,-155.1745,5.39,0.67,15.9129,24.22546238425926
4286,19.325,-155.1745,5.39,0.67,15.9129,24.22546238425926
4287,19.4467,-155.475,9.78,1.22,19.9194,23.91133634259259
4288,19.4467,-155.475,9.78,1.22,19.9194,23.91133634259259
4289,19.3198,-155.2553,6.18,1.74,11.734000000000002,23.82205289351852
4290,19.3198,-155.2553,6.18,1.74,11.734000000000002,23.82205289351852
4291,19.4772,-155.46200000000002,10.4,2.22,19.3835,23.64441805555556
4292,19.4772,-155.46200000000002,10.4,2.22,19.3835,23.64441805555556
4293,19.3263,-155.203,7.2,2.73,13.7306,23.512095833333333
4294,19.3263,-155.203,7.2,2.73,13.7306,23.512095833333333
4295,19.3015,-155.2517,6.22,1.72,13.7942,23.477285300925924
4296,19.3015,-155.2517,6.22,1.72,13.7942,23.477285300925924
4297,19.3365,-155.2003,7.54,1.82,13.0766,23.02258402777778
4298,19.3365,-155.2003,7.54,1.82,13.0766,23.02258402777778
4299,19.4388,-155.406,8.0,1.9,12.6343,22.66518842592593
4300,19.4388,-155.406,8.0,1.9,12.6343,22.66518842592593
4301,19.271,-155.392,3.6,1.21,19.9887,22.663957175925926
4302,19.271,-155.392,3.6,1.21,19.9887,22.663957175925926
4303,19.3435,-155.1812,7.92,2.17,14.0509,21.798605439814818
4304,19.3422,-155.181,7.4,2.04,14.1565,20.905953935185185
4305,19.3422,-155.181,7.4,2.04,14.1565,20.905953935185185
4306,19.3232,-155.2548,7.95,1.91,11.3874,20.655759606481478
4307,19.3232,-155.2548,7.95,1.91,11.3874,20.655759606481478
4308,19.3748,-155.1977,12.23,2.54,10.6826,20.490965509259258
4309,19.3748,-155.1977,12.23,2.54,10.6826,20.490965509259258
4310,19.3528,-155.2495,7.93,1.88,8.543,20.370668865740743
4311,19.3528,-155.2495,7.93,1.88,8.543,20.370668865740743
4312,19.3575,-155.2443,8.11,1.57,8.3616,20.367986689814817
4313,19.3575,-155.2443,8.11,1.57,8.3616,20.367986689814817
4314,19.3225,-155.1692,8.01,1.17,16.5126,20.24768263888889
4315,19.3225,-155.1692,8.01,1.17,16.5126,20.24768263888889
4316,19.3392,-155.1768,7.5,1.6,14.7091,19.454737962962962
4317,19.3392,-155.1768,7.5,1.6,14.7091,19.454737962962962
4318,19.3358,-155.21,8.03,1.15,12.4496,19.30611423611111
4319,19.3358,-155.21,8.03,1.15,12.4496,19.30611423611111
4320,19.410999999999998,-155.4325,8.61,2.12,15.299000000000001,18.874117824074073
4321,19.410999999999998,-155.4325,8.61,2.12,15.299000000000001,18.874117824074073
4322,19.4418,-155.4898,8.48,1.52,21.391,18.76875810185185
4323,19.4418,-155.4898,8.48,1.52,21.391,18.76875810185185
4324,19.3625,-155.00799999999998,8.52,2.59,29.978,18.588193055555553
4325,19.3625,-155.00799999999998,8.52,2.59,29.978,18.588193055555553
4326,19.3858,-155.4403,8.53,2.15,16.5473,18.52488738425926
4327,19.3858,-155.4403,8.53,2.15,16.5473,18.52488738425926
4328,19.3358,-155.2072,7.73,1.54,12.6422,18.168396064814814
4329,19.3358,-155.2072,7.73,1.54,12.6422,18.168396064814814
4330,19.3385,-155.0793,4.3,2.16,23.6394,17.776371990740742
4331,19.3385,-155.0793,4.3,2.16,23.6394,17.776371990740742
4332,19.3417,-155.1285,5.82,1.86,18.8195,17.68465462962963
4333,19.3417,-155.1285,5.82,1.86,18.8195,17.68465462962963
4334,19.3163,-155.1475,6.78,2.19,18.7001,17.597296064814813
4335,19.3163,-155.1475,6.78,2.19,18.7001,17.597296064814813
4336,19.4477,-155.467,9.13,1.95,19.1065,17.474309606481484
4337,19.4477,-155.467,9.13,1.95,19.1065,17.474309606481484
4338,19.317999999999998,-155.2058,5.46,1.79,14.2735,17.15259340277778
4339,19.317999999999998,-155.2058,5.46,1.79,14.2735,17.15259340277778
4340,19.3445,-155.4282,8.66,2.18,17.0796,16.942724305555554
4341,19.3445,-155.4282,8.66,2.18,17.0796,16.942724305555554
4342,19.4113,-155.4863,9.21,2.15,20.9284,16.859629282407408
4343,19.4113,-155.4863,9.21,2.15,20.9284,16.859629282407408
4344,19.4078,-155.4857,9.4,1.64,20.8895,16.82856851851852
4345,19.4078,-155.4857,9.4,1.64,20.8895,16.82856851851852
4346,19.3507,-155.1033,8.02,2.55,20.7939,16.434163657407407
4347,19.3507,-155.1033,8.02,2.55,20.7939,16.434163657407407
4348,19.337,-155.1787,6.68,2.05,14.7072,16.170399421296295
4349,19.337,-155.1787,6.68,2.05,14.7072,16.170399421296295
4350,19.4007,-155.4427,8.74,2.26,16.484,16.162883796296295
4351,19.4007,-155.4427,8.74,2.26,16.484,16.162883796296295
4352,19.3437,-155.2128,7.71,1.52,11.5957,15.93379849537037
4353,19.3437,-155.2128,7.71,1.52,11.5957,15.93379849537037
4354,19.3425,-155.2245,7.98,1.84,10.9167,15.758608449074075
4355,19.3425,-155.2245,7.98,1.84,10.9167,15.758608449074075
4356,19.4123,-155.2628,9.35,0.68,2.7162,15.714975347222223
4357,19.4123,-155.2628,9.35,0.68,2.7162,15.714975347222223
4358,19.3887,-155.2597,10.72,1.38,4.5933,15.713730555555557
4359,19.3887,-155.2597,10.72,1.38,4.5933,15.713730555555557
4360,19.3777,-155.4525,8.28,2.34,18.0131,15.474431828703702
4361,19.3777,-155.4525,8.28,2.34,18.0131,15.474431828703702
4362,19.2573,-155.3763,6.62,1.56,20.4723,15.047656018518518
4363,19.2573,-155.3763,6.62,1.56,20.4723,15.047656018518518
4364,19.264,-155.3813,6.84,1.58,20.0661,14.983594444444444
4365,19.264,-155.3813,6.84,1.58,20.0661,14.983594444444444
4366,19.3383,-155.1895,7.0,1.68,13.7537,14.729596643518517
4367,19.3383,-155.1895,7.0,1.68,13.7537,14.729596643518517
4368,19.3225,-155.1995,6.87,1.59,14.2904,14.45072650462963
4369,19.3225,-155.1995,6.87,1.59,14.2904,14.45072650462963
4370,19.2787,-155.3748,4.84,1.39,18.3088,14.004153472222223
4371,19.2787,-155.3748,4.84,1.39,18.3088,14.004153472222223
4372,19.3465,-155.1635,8.17,2.1,15.3767,13.866210185185187
4373,19.3465,-155.1635,8.17,2.1,15.3767,13.866210185185187
4374,19.2962,-155.2783,9.01,2.85,13.9071,13.814194907407407
4375,19.2962,-155.2783,9.01,2.85,13.9071,13.814194907407407
4376,19.3377,-155.2078,7.57,2.18,12.4425,13.512716319444444
4377,19.3377,-155.2078,7.57,2.18,12.4425,13.512716319444444
4378,19.3345,-155.2155,6.48,1.58,12.197000000000001,13.450102777777778
4379,19.3345,-155.2155,6.48,1.58,12.197000000000001,13.450102777777778
4380,19.3705,-155.409,10.35,2.92,13.9735,13.389640624999998
4381,19.3705,-155.409,10.35,2.92,13.9735,13.389640624999998
4382,19.4248,-155.42,5.75,1.14,13.9534,13.328641898148147
4383,19.4248,-155.42,5.75,1.14,13.9534,13.328641898148147
4384,19.3745,-155.4178,10.89,2.79,14.6605,12.860005671296298
4385,19.3745,-155.4178,10.89,2.79,14.6605,12.860005671296298
4386,19.328,-155.1648,6.24,1.58,16.47,12.597576157407408
4387,19.328,-155.1648,6.24,1.58,16.47,12.597576157407408
4388,19.4212,-155.4447,5.57,1.94,16.5374,12.405759027777778
4389,19.4212,-155.4447,5.57,1.94,16.5374,12.405759027777778
4390,19.339000000000002,-155.1948,7.01,2.27,13.2919,12.342000462962964
4391,19.339000000000002,-155.1948,7.01,2.27,13.2919,12.342000462962964
4392,19.3515,-155.2993,28.44,1.52,7.8349,11.531271296296296
4393,19.3515,-155.2993,28.44,1.52,7.8349,11.531271296296296
4394,19.3663,-155.0805,8.51,2.57,22.497,11.476556597222222
4395,19.3663,-155.0805,8.51,2.57,22.497,11.476556597222222
4396,19.3393,-155.06,8.03,2.26,25.4854,11.473949189814816
4397,19.3393,-155.06,8.03,2.26,25.4854,11.473949189814816
4398,19.3448,-155.0637,8.23,2.84,24.9082,11.465595486111111
4399,19.3448,-155.0637,8.23,2.84,24.9082,11.465595486111111
4400,19.3312,-155.2202,6.54,1.67,12.1987,11.430089699074074
4401,19.3312,-155.2202,6.54,1.67,12.1987,11.430089699074074
4402,19.4035,-155.2733,9.09,1.16,2.419,11.016735648148147
4403,19.4035,-155.2733,9.09,1.16,2.419,11.016735648148147
4404,19.3695,-155.0953,7.63,2.3,20.9062,10.310997106481482
4405,19.3695,-155.0953,7.63,2.3,20.9062,10.310997106481482
4406,19.3385,-155.2223,6.53,1.13,11.4112,10.19350300925926
4407,19.3385,-155.2223,6.53,1.13,11.4112,10.19350300925926
4408,19.3452,-155.4658,9.88,1.19,20.5614,10.03263125
4409,19.3452,-155.4658,9.88,1.19,20.5614,10.03263125
4410,19.34,-155.1442,6.55,1.35,17.4785,9.962362847222222
4411,19.34,-155.1442,6.55,1.35,17.4785,9.962362847222222
4412,19.3402,-155.0478,5.02,1.44,26.651,9.589400925925926
4413,19.33,-155.1622,6.3,1.97,16.5461,9.316006712962963
4414,19.288,-155.4495,7.01,1.35,22.5685,9.132229166666667
4415,19.3267,-155.1847,6.72,1.88,15.0037,9.085012962962963
4416,19.34,-155.1608,7.8,2.04,16.0114,9.026935069444443
4417,19.3622,-155.4235,10.55,1.19,15.7391,8.757035648148149
4418,19.3622,-155.4235,10.55,1.19,15.7391,8.757035648148149
4419,19.3735,-155.0405,6.19,1.76,26.388,8.701529050925926
4420,19.3735,-155.0405,6.19,1.76,26.388,8.701529050925926
4421,19.3262,-155.1302,9.22,3.5,19.5363,7.830840972222223
4422,19.3262,-155.1302,9.22,3.5,19.5363,7.830840972222223
4423,19.3263,-155.1295,9.17,3.23,19.5922,7.7963686342592595
4424,19.3263,-155.1295,9.17,3.23,19.5922,7.7963686342592595
4425,19.3368,-155.502,7.56,2.75,24.4184,7.734604629629629
4426,19.3368,-155.502,7.56,2.75,24.4184,7.734604629629629
4427,19.3325,-155.2042,8.0,2.06,13.1256,7.602576851851851
4428,19.3325,-155.2042,8.0,2.06,13.1256,7.602576851851851
4429,19.3358,-155.0677,6.53,1.84,24.8783,7.002354050925926
4430,19.3358,-155.0677,6.53,1.84,24.8783,7.002354050925926
4431,19.3128,-155.2287,7.29,1.91,13.4966,6.9203425925925925
4432,19.3128,-155.2287,7.29,1.91,13.4966,6.9203425925925925
4433,19.3083,-155.216,6.45,1.61,14.5781,6.582230787037037
4434,19.3083,-155.216,6.45,1.61,14.5781,6.582230787037037
4435,19.3178,-155.2463,6.4,1.87,12.2439,6.401749652777778
4436,19.3178,-155.2463,6.4,1.87,12.2439,6.401749652777778
4437,19.2928,-155.3827,2.73,0.93,17.4356,6.38333912037037
4438,19.2928,-155.3827,2.73,0.93,17.4356,6.38333912037037
4439,19.343,-155.225,8.06,2.21,10.8407,6.314245486111112
4440,19.343,-155.225,8.06,2.21,10.8407,6.314245486111112
4441,19.3388,-155.192,7.7,1.35,13.5222,5.872268171296295
4442,19.3388,-155.192,7.7,1.35,13.5222,5.872268171296295
4443,19.3458,-155.0467,9.0,3.2,26.5567,5.77350613425926
4444,19.3458,-155.0467,9.0,3.2,26.5567,5.77350613425926
4445,19.3383,-155.1937,6.7,1.34,13.4293,5.372090856481481
4446,19.3383,-155.1937,6.7,1.34,13.4293,5.372090856481481
4447,19.349,-155.2335,8.54,2.05,9.777000000000001,5.183853819444444
4448,19.349,-155.2335,8.54,2.05,9.777000000000001,5.183853819444444
4449,19.4513,-155.4542,9.72,3.86,17.8528,4.924137615740741
4450,19.4513,-155.4542,9.72,3.86,17.8528,4.924137615740741
4451,19.3258,-155.1287,6.58,1.76,19.6928,4.852708912037037
4452,19.3258,-155.1287,6.58,1.76,19.6928,4.852708912037037
4453,19.4492,-155.4567,6.89,2.11,18.0685,4.795846990740741
4454,19.4492,-155.4567,6.89,2.11,18.0685,4.795846990740741
4455,19.3547,-155.0555,6.69,2.24,25.3766,4.7591370370370365
4456,19.3547,-155.0555,6.69,2.24,25.3766,4.7591370370370365
4457,19.326,-155.2038,4.02,1.58,13.7026,4.730748379629629
4458,19.326,-155.2038,4.02,1.58,13.7026,4.730748379629629
4459,19.4177,-155.4443,10.39,1.65,16.4997,4.6482549768518515
4460,19.4177,-155.4443,10.39,1.65,16.4997,4.6482549768518515
4461,19.4517,-155.4542,7.27,1.38,17.8613,4.2273349537037035
4462,19.4517,-155.4542,7.27,1.38,17.8613,4.2273349537037035
4463,19.403,-155.2803,14.77,1.27,2.1213,3.8911636574074073
4464,19.403,-155.2803,14.77,1.27,2.1213,3.8911636574074073
4465,19.3497,-155.1205,7.23,1.8,19.1799,3.1526482638888886
4466,19.3497,-155.1205,7.23,1.8,19.1799,3.1526482638888886
4467,19.2893,-155.349,4.05,1.45,16.0237,2.925544675925926
4468,19.2893,-155.349,4.05,1.45,16.0237,2.925544675925926
4469,19.3205,-155.256,7.56,1.36,11.6387,2.8362556712962963
4470,19.3205,-155.256,7.56,1.36,11.6387,2.8362556712962963
4471,19.4075,-155.4345,9.39,1.19,15.5411,2.7053721064814815
4472,19.4075,-155.4345,9.39,1.19,15.5411,2.7053721064814815
4473,19.3415,-155.2,7.45,2.98,12.7055,2.4612523148148147
4474,19.3415,-155.2,7.45,2.98,12.7055,2.4612523148148147
4475,19.4162,-155.415,10.28,1.63,13.4336,1.6326756944444443
4476,19.4162,-155.415,10.28,1.63,13.4336,1.6326756944444443
4477,19.3385,-155.506,7.64,1.55,24.7356,1.3933002314814813
4478,19.3385,-155.506,7.64,1.55,24.7356,1.3933002314814813
4479,19.4498,-155.4533,7.37,2.55,17.7294,0.6403346064814815
4480,19.4498,-155.4533,7.37,2.55,17.7294,0.6403346064814815
4481,19.4325,-155.4252,7.52,1.92,14.5483,0.3480921296296296
4482,19.4325,-155.4252,7.52,1.92,14.5483,0.3480921296296296
4483,19.3127,-155.2478,6.14,1.62,12.7252,0.1585130787037037
4484,19.3127,-155.2478,6.14,1.62,12.7252,0.1585130787037037
4485,19.3093,-155.2327,5.89,1.92,13.6645,0.0
4486,19.3093,-155.2327,5.89,1.92,13.6645,0.0
4487,19.3165,-155.2357,8.17,2.22,12.8056,0.0
4488,19.3165,-155.2357,8.17,2.22,12.8056,0.0
4489,19.2758,-155.38,2.95,1.28,18.8645,0.0
4490,19.2758,-155.38,2.95,1.28,18.8645,0.0
4491,19.3508,-155.0557,6.84,1.58,25.4863,0.0
4492,19.3508,-155.0557,6.84,1.58,25.4863,0.0
4493,19.3205,-155.15200000000002,6.33,1.88,18.0399,0.0
4494,19.3205,-155.15200000000002,6.33,1.88,18.0399,0.0
4495,19.3477,-155.4098,9.64,2.17,15.2426,0.0
4496,19.3477,-155.4098,9.64,2.17,15.2426,0.0
4497,19.4043,-155.4103,9.42,1.18,13.0633,0.0
4498,19.4043,-155.4103,9.42,1.18,13.0633,0.0
4499,19.317,-155.2183,5.42,1.49,13.6262,0.0
4500,19.317,-155.2183,5.42,1.49,13.6262,0.0
4501,19.3257,-155.2287,8.66,2.17,12.2351,0.0
4502,19.3257,-155.2287,8.66,2.17,12.2351,0.0
4503,19.3397,-155.1988,8.63,2.66,12.9353,22.60036875
4504,19.3397,-155.1988,8.63,2.66,12.9353,22.60036875
4505,19.428,-155.4302,3.68,2.85,15.0367,22.275994328703703
4506,19.428,-155.4302,3.68,2.85,15.0367,22.275994328703703
4507,19.354,-155.0538,6.06,1.37,25.5699,22.060065624999996
4508,19.354,-155.0538,6.06,1.37,25.5699,22.060065624999996
4509,19.485,-155.1817,18.72,2.66,13.1355,22.0250568287037
4510,19.485,-155.1817,18.72,2.66,13.1355,22.0250568287037
4511,19.3383,-155.2088,7.41,1.52,12.3228,21.973696064814817
4512,19.3383,-155.2088,7.41,1.52,12.3228,21.973696064814817
4513,19.3533,-155.0627,6.27,1.53,24.701999999999998,21.960715740740742
4514,19.3533,-155.0627,6.27,1.53,24.701999999999998,21.960715740740742
4515,19.3778,-155.2398,4.21,1.3,6.8981,21.95589537037037
4516,19.3778,-155.2398,4.21,1.3,6.8981,21.95589537037037
4517,19.3968,-155.267,3.06,1.78,3.412,21.831052893518518
4518,19.3968,-155.267,3.06,1.78,3.412,21.831052893518518
4519,19.3432,-155.202,7.94,1.71,12.4232,21.21117048611111
4520,19.3432,-155.202,7.94,1.71,12.4232,21.21117048611111
4521,19.3205,-155.2555,8.55,2.22,11.6534,21.203468865740742
4522,19.3205,-155.2555,8.55,2.22,11.6534,21.203468865740742
4523,19.3397,-155.2142,8.01,2.06,11.8339,20.809141550925926
4524,19.3397,-155.2142,8.01,2.06,11.8339,20.809141550925926
4525,19.3557,-155.1192,5.09,1.27,19.0396,20.48790613425926
4526,19.3557,-155.1192,5.09,1.27,19.0396,20.48790613425926
4527,19.2805,-155.36,7.43,2.7,17.399,20.40290127314815
4528,19.2805,-155.36,7.43,2.7,17.399,20.40290127314815
4529,19.3173,-155.2673,6.83,1.15,11.7146,20.378930555555556
4530,19.3173,-155.2673,6.83,1.15,11.7146,20.378930555555556
4531,19.3327,-155.2133,5.67,1.51,12.4969,20.15700138888889
4532,19.3327,-155.2133,5.67,1.51,12.4969,20.15700138888889
4533,19.3497,-155.2192,7.38,1.59,10.6506,19.328637152777777
4534,19.3497,-155.2192,7.38,1.59,10.6506,19.328637152777777
4535,19.329,-155.2157,6.42,1.87,12.6725,18.871927199074076
4536,19.329,-155.2157,6.42,1.87,12.6725,18.871927199074076
4537,19.3942,-155.4053,10.05,1.25,12.7595,18.198567592592592
4538,19.3942,-155.4053,10.05,1.25,12.7595,18.198567592592592
4539,19.3525,-155.0442,6.35,1.96,26.5822,18.135344328703706
4540,19.3525,-155.0442,6.35,1.96,26.5822,18.135344328703706
4541,19.3268,-155.2535,6.89,2.08,11.0484,17.958644328703706
4542,19.3268,-155.2535,6.89,2.08,11.0484,17.958644328703706
4543,19.3443,-155.1902,9.09,2.75,13.2604,17.867077199074075
4544,19.3443,-155.1902,9.09,2.75,13.2604,17.867077199074075
4545,19.3043,-155.2303,8.08,1.72,14.2748,17.72886898148148
4546,19.3043,-155.2303,8.08,1.72,14.2748,17.72886898148148
4547,19.4148,-155.2677,15.54,3.64,2.1384,17.662750925925923
4548,19.4148,-155.2677,15.54,3.64,2.1384,17.662750925925923
4549,19.4157,-155.2643,15.06,2.15,2.4527,17.66025625
4550,19.4157,-155.2643,15.06,2.15,2.4527,17.66025625
4551,19.4168,-155.2658,15.16,1.55,2.272,17.646143402777778
4552,19.4168,-155.2658,15.16,1.55,2.272,17.646143402777778
4553,19.3657,-155.0277,5.54,1.68,27.8836,17.585906018518518
4554,19.3657,-155.0277,5.54,1.68,27.8836,17.585906018518518
4555,19.3652,-155.0685,4.44,1.15,23.7429,17.33205138888889
4556,19.3652,-155.0685,4.44,1.15,23.7429,17.33205138888889
4557,19.2833,-155.356,4.59,1.8,16.9364,17.293447569444446
4558,19.2833,-155.356,4.59,1.8,16.9364,17.293447569444446
4559,19.3408,-155.2148,8.53,2.36,11.6998,17.047054282407405
4560,19.3408,-155.2148,8.53,2.36,11.6998,17.047054282407405
4561,19.3112,-155.2118,6.37,1.63,14.5362,16.98204560185185
4562,19.3112,-155.2118,6.37,1.63,14.5362,16.98204560185185
4563,19.329,-155.1927,7.52,2.27,14.2304,16.897262268518517
4564,19.329,-155.1927,7.52,2.27,14.2304,16.897262268518517
4565,19.331,-155.2147,7.16,1.76,12.5567,16.863663310185185
4566,19.331,-155.2147,7.16,1.76,12.5567,16.863663310185185
4567,19.2695,-155.3753,5.87,1.13,19.2252,16.810489699074076
4568,19.2695,-155.3753,5.87,1.13,19.2252,16.810489699074076
4569,19.3728,-155.461,6.45,1.15,19.0202,16.766360532407408
4570,19.3728,-155.461,6.45,1.15,19.0202,16.766360532407408
4571,19.3245,-155.1807,7.28,1.89,15.4753,16.74632407407407
4572,19.3245,-155.1807,7.28,1.89,15.4753,16.74632407407407
4573,19.367,-155.0108,3.79,1.6,29.5854,16.699561805555554
4574,19.367,-155.0108,3.79,1.6,29.5854,16.699561805555554
4575,19.3492,-155.0563,4.65,1.53,25.4817,16.550550231481484
4576,19.3492,-155.0563,4.65,1.53,25.4817,16.550550231481484
4577,19.363,-155.0643,6.51,1.52,24.2325,16.525034375
4578,19.363,-155.0643,6.51,1.52,24.2325,16.525034375
4579,19.3387,-155.217,6.67,1.61,11.732999999999999,16.326408680555556
4580,19.3387,-155.217,6.67,1.61,11.732999999999999,16.326408680555556
4581,19.415,-155.2648,14.89,1.45,2.4221,16.302359375
4582,19.415,-155.2648,14.89,1.45,2.4221,16.302359375
4583,19.4408,-155.4875,10.73,2.56,21.1395,16.067571180555554
4584,19.4408,-155.4875,10.73,2.56,21.1395,16.067571180555554
4585,19.3533,-155.039,5.87,1.79,27.0803,15.968746296296295
4586,19.3533,-155.039,5.87,1.79,27.0803,15.968746296296295
4587,19.4077,-155.4258,8.15,1.77,14.6309,15.884002777777779
4588,19.4077,-155.4258,8.15,1.77,14.6309,15.884002777777779
4589,19.3293,-155.2175,6.4,1.59,12.5349,15.624566782407408
4590,19.3293,-155.2175,6.4,1.59,12.5349,15.624566782407408
4591,19.3388,-155.1558,6.85,1.68,16.5211,15.441983912037037
4592,19.3388,-155.1558,6.85,1.68,16.5211,15.441983912037037
4593,19.4062,-155.2803,1.61,0.98,1.7895,15.060306365740741
4594,19.3288,-155.2685,8.04,2.31,10.4342,14.829143171296296
4595,19.3407,-155.22,7.76,2.06,11.3631,14.620506481481483
4596,19.3407,-155.22,7.76,2.06,11.3631,14.620506481481483
4597,19.3577,-155.4718,9.18,1.56,20.6215,14.594739814814815
4598,19.3577,-155.4718,9.18,1.56,20.6215,14.594739814814815
4599,19.3598,-155.4755,8.92,1.59,20.9094,14.573465972222222
4600,19.3598,-155.4755,8.92,1.59,20.9094,14.573465972222222
4601,19.3083,-155.2572,6.24,2.11,12.9157,14.478368287037037
4602,19.3083,-155.2572,6.24,2.11,12.9157,14.478368287037037
4603,19.3892,-155.4183,8.1,2.13,14.217,13.718952083333333
4604,19.3892,-155.4183,8.1,2.13,14.217,13.718952083333333
4605,19.3703,-155.08700000000002,7.16,2.0,21.7215,13.532497453703705
4606,19.3703,-155.08700000000002,7.16,2.0,21.7215,13.532497453703705
4607,19.4293,-155.452,10.97,6.72,17.3271,13.324303935185187
4608,19.4293,-155.452,10.97,6.72,17.3271,13.324303935185187
4609,19.4262,-155.3557,6.86,1.56,7.2272,13.182685416666667
4610,19.4262,-155.3557,6.86,1.56,7.2272,13.182685416666667
4611,19.406,-155.4535,9.68,2.67,17.5405,13.174836805555556
4612,19.406,-155.4535,9.68,2.67,17.5405,13.174836805555556
4613,19.4185,-155.3335,1.74,2.55,4.8839999999999995,13.170968055555555
4614,19.4185,-155.3335,1.74,2.55,4.8839999999999995,13.170968055555555
4615,19.4593,-155.4423,7.02,2.74,16.8315,13.16596273148148
4616,19.4593,-155.4423,7.02,2.74,16.8315,13.16596273148148
4617,19.2302,-155.3702,5.53,2.27,22.9418,13.165203819444445
4618,19.2302,-155.3702,5.53,2.27,22.9418,13.165203819444445
4619,19.387,-155.4993,1.86,1.92,22.5842,13.164688310185186
4620,19.387,-155.4993,1.86,1.92,22.5842,13.164688310185186
4621,19.4273,-155.4892,9.6,1.88,21.2152,13.162508564814814
4622,19.4273,-155.4892,9.6,1.88,21.2152,13.162508564814814
4623,19.4175,-155.5053,12.28,1.87,22.896,13.160299652777775
4624,19.4175,-155.5053,12.28,1.87,22.896,13.160299652777775
4625,19.4108,-155.4323,10.81,1.58,15.2797,13.155359375000002
4626,19.4108,-155.4323,10.81,1.58,15.2797,13.155359375000002
4627,19.4213,-155.3527,9.69,1.61,6.8896,13.152751851851852
4628,19.4213,-155.3527,9.69,1.61,6.8896,13.152751851851852
4629,19.3413,-155.2715,1.29,2.59,9.0101,13.150710648148147
4630,19.3413,-155.2715,1.29,2.59,9.0101,13.150710648148147
4631,19.4752,-155.4095,1.36,1.76,14.1876,13.145752546296295
4632,19.4752,-155.4095,1.36,1.76,14.1876,13.145752546296295
4633,19.2638,-155.3813,4.93,2.84,20.0855,13.141088425925927
4634,19.2638,-155.3813,4.93,2.84,20.0855,13.141088425925927
4635,19.423,-155.3263,5.25,2.85,4.127,13.13483275462963
4636,19.423,-155.3263,5.25,2.85,4.127,13.13483275462963
4637,19.3862,-155.4333,11.99,1.59,15.824000000000002,13.133283564814816
4638,19.3862,-155.4333,11.99,1.59,15.824000000000002,13.133283564814816
